LAMMPS data file via write_data, version 2 Aug 2023, timestep = 27000000, units = metal

10000 atoms
2 atom types

25.428694748854145 74.57130525108144 xlo xhi
25.428694748854145 74.57130525108144 ylo yhi
25.428694748854145 74.57130525108144 zlo zhi

Masses

1 26.982
2 15.999

Atoms # atomic

5069 2 28.172409582707886 28.45649624945745 26.606331899729035 1 1 0
31 1 28.29222794369765 28.968431477960877 28.39725996239704 2 0 0
8220 2 26.381665404635232 26.467819802125554 27.597175887667685 1 1 1
3533 1 26.793157797365016 27.561739768707323 26.15643191799505 -2 2 2
402 1 26.266659635994568 26.74149794015775 29.29679369161372 0 3 -2
2616 1 28.983821420200467 25.71711761576048 29.1584791730768 0 3 0
8775 2 29.262847251145985 27.459512257941046 28.95240524377846 0 1 2
5961 2 25.524446583284945 28.879418801596206 26.113197123361783 2 -1 4
8070 2 26.78158446679171 28.512673163879086 29.499259470647495 -2 -2 1
1826 1 31.558187294343043 27.64505032739042 27.74833580529342 1 -3 4
7812 2 30.620883686202475 26.929430290151522 25.952087515984864 -2 2 -1
8231 2 30.690168154789273 29.166795733407096 27.19961557022819 2 3 -1
5585 2 32.11280271953118 25.815489173853287 27.676106334158 -2 0 0
2522 1 29.804057734052268 28.509516402666527 25.617433219501 -2 -1 1
6392 2 33.450217460664405 27.90652998198535 27.398786372261323 4 2 -2
104 1 31.613386220176928 25.608689665843492 25.4788946549117 1 1 1
2165 1 33.98231475643128 26.201299042433636 27.271356473628945 -2 0 -1
7166 2 35.992295805315166 26.46597468364666 26.860096283172883 2 0 2
3946 1 36.99582828566883 27.860102219521565 27.462261912482695 3 2 0
4481 2 35.925926856215234 29.23048208523214 26.720756372271325 1 0 0
7181 2 36.356447226427974 28.843131222668895 29.143374105780403 1 3 -4
5626 2 34.57900457669314 26.295508990275934 29.16625902183569 -2 0 0
2739 1 34.24406879614642 29.440866865983033 27.006053248831545 1 -2 -1
5136 2 37.993396442973754 26.882381748560924 28.924080380464567 -3 -1 2
5331 2 38.257815389325394 28.761741378583555 26.551016593589743 1 -3 0
4557 2 40.63893784107848 27.372178331232114 25.786297407992553 1 1 1
3209 1 39.800510773495006 29.01651654516987 25.691309258120246 1 0 -2
5529 2 41.95725191059365 26.762728293492238 27.969112046128593 0 1 -2
2634 1 42.360845903679426 27.094676220649607 26.295101957818165 -1 0 -1
