LAMMPS data file via write_data, version 2 Aug 2023, timestep = 27000000, units = metal

10000 atoms
2 atom types

25.430977977317223 74.56902202268574 xlo xhi
25.430977977317223 74.56902202268574 ylo yhi
0 100 zlo zhi

Masses

1 26.982
2 15.999

Atoms # atomic

1669 1 65.54989742123969 37.56635356144948 23.763084328358467 3 0 0
8707 2 67.32549713516741 37.16457246807173 23.916319108494285 1 0 0
7109 2 67.96405023005593 34.10379201821736 23.885830056450022 -2 0 0
5852 2 29.957163930208715 39.88212032670821 23.7182759079537 -2 0 0
6584 2 64.53413073315161 38.576764030084405 22.831062664454873 3 1 0
6015 2 69.04956735755721 45.13141506184999 23.559093736665087 0 2 0
2701 1 69.0345364857288 49.1679964886186 23.545051367004643 -2 -2 0
4461 2 70.18683872944048 48.09503312149375 22.71194153442724 -1 0 0
1870 1 69.82056704195548 46.60939599051615 23.74098128091309 0 2 1
8317 2 73.14032299610594 48.704057705039375 23.33320363105973 -3 0 -1
242 1 71.55856498055122 48.54744258282406 23.87002822385317 -1 1 0
6659 2 67.78277629483824 50.3646395052956 23.529305109154638 -1 -1 -1
8557 2 63.18666438728909 58.793529466243335 23.373308100976402 1 0 0
4401 2 71.02891718508634 67.80877053666048 23.70316760414876 -1 -2 0
9020 2 25.61885380789565 28.68164809076936 27.536313620626085 -2 -1 -1
3068 1 31.868234644475773 27.906286100327737 27.241925813994563 -1 2 1
5980 2 32.218260501228066 26.23652655910776 26.839483242219092 0 0 -1
4918 2 32.06231876532304 29.072311907660982 26.065480934433754 -1 0 0
9708 2 41.486456217199326 28.40192950160354 27.359932169756114 1 1 0
3003 1 42.39994790173526 26.85828944186831 26.878381350119575 0 -1 0
7958 2 43.66357926501603 27.38153309620684 25.851053948212517 -3 -1 0
2246 1 44.735842038120374 28.59892770244459 26.228839131208677 -1 2 0
1133 1 47.70878785969128 29.02606606999211 26.594709627527447 -1 -1 0
6634 2 48.831139753295574 27.608296493438832 26.75158012553811 -1 1 0
6860 2 46.313845767285635 28.91359016000981 25.670299533161014 2 1 0
208 1 49.47793331318282 26.44740587807853 27.83127128111764 0 1 0
1339 1 50.42056567958838 28.953927100218017 27.107100700115932 0 -2 0
2932 1 53.38152325006318 27.95403951558297 26.52080330499167 -1 0 0
7919 2 53.525809646967694 26.295244141895765 26.92894455940809 -1 3 0
8550 2 51.82838803877596 28.64153146788195 26.182247814400732 0 1 0
6794 2 54.33111259153053 28.981494193423398 27.707773100586078 -1 0 0
9496 2 54.74158971138065 27.85039155328961 25.341077789526604 0 3 0
4592 2 56.59082090103898 26.383044282164565 26.81829404711509 0 0 0
1684 1 55.166680725457404 25.987840722166833 26.066441590242047 -4 -1 0
1172 1 55.42402542049354 29.314156684197922 26.113641661730895 -1 4 0
890 1 61.05555541817506 28.370812888047244 25.101834994059654 1 -2 0
8772 2 59.64925298094131 28.27932987750899 26.315957188160336 1 0 0
9611 2 61.86447595462066 26.88938012205271 24.79891116545754 0 3 0
8064 2 61.70892920752416 26.959635153732837 27.578358103004174 -1 -2 0
5505 2 59.35423776237625 25.93153499487692 27.925678049373186 -3 4 0
1834 1 60.05071653056737 27.523377240203434 27.90498323651764 -1 0 0
1648 1 62.37762701901124 26.01220743504068 26.21772874477349 -1 1 1
8836 2 65.80844231712146 27.17307681371091 27.74334348062139 2 -2 0
5392 2 68.84476938454843 26.796865155666463 27.334835270206263 -3 0 1
413 1 70.5292254026591 26.576349172839198 27.38989529040561 -2 0 0
8297 2 71.69058991148316 27.99475971029866 27.105990046781347 -4 -2 -1
5023 2 28.2577457080493 29.965587334692014 27.635415608916848 2 0 0
3376 1 26.584004198316737 29.98174717164362 27.92905506335967 1 1 0
6702 2 25.938866597002118 31.731901612887192 27.85860782340128 -1 -1 0
7027 2 31.860743051759115 32.22262580011636 25.980139292647834 0 0 0
887 1 32.15428275208409 30.70110942643377 26.67386300013193 1 2 0
6204 2 34.02919864510321 31.04141194403311 27.243685607847496 2 -1 0
1653 1 34.68073276772266 32.746317469331856 27.32234265270719 2 -1 1
6596 2 35.99815026839532 33.17863282812801 26.369094057934696 -2 -2 0
3693 1 37.616772602001724 32.69746159379598 26.43776565290371 2 -1 -1
9907 2 38.16390025625679 31.271379022648173 27.0782061655309 -1 0 0
1367 1 40.59411743958316 32.85976302681599 26.813492221285934 0 -2 0
6118 2 40.80761875809284 31.195221650944706 26.345497538858368 -1 0 0
3096 1 41.97388509851781 30.05917634365218 26.81072084091638 0 1 0
8729 2 43.72234950437401 30.12657905090231 26.299216158051504 0 -1 0
132 1 44.03370622810804 31.50595887468777 27.485831771969924 -2 0 0
4465 2 44.240977516047806 33.18023547080553 27.215573780524235 -2 -2 0
3164 1 46.06368354508883 33.1079181611305 27.874621623099273 1 -2 0
6689 2 49.108676899432425 30.118213884746456 26.391651743739633 1 -1 0
4076 2 47.71341763911872 32.451675390060515 27.25074144985468 2 3 0
3241 1 53.77057466116684 32.39412592170996 26.581026234705682 -1 2 1
8623 2 53.10094707208424 31.323812632714073 27.911909519693822 0 1 1
7017 2 52.50210710040927 33.417681647803676 26.049845320246867 0 1 1
5474 2 57.033602509027254 29.86205220748432 26.059468874490303 -2 2 0
4787 2 57.454908876114615 32.80715997493195 26.725377016838156 2 2 0
454 1 56.24133631601456 31.58653252321143 26.979731994736415 -5 1 -1
8376 2 54.954451267054594 31.135670642805273 25.841432947241277 -1 2 0
8088 2 55.177621852501126 32.98951598061569 27.581295263829137 -2 0 0
4577 2 59.92418431909291 29.793691179389725 24.35051444830089 3 0 0
48 1 58.718185627659246 29.76055218533982 25.723404319031236 2 2 1
4755 2 59.60002613449465 31.356076007187873 26.32554013913192 -1 0 0
1694 1 60.9619449630277 31.160559255371307 25.045542075328523 -2 -1 1
3882 1 59.17126881937504 32.960488833558614 26.860869951713397 -2 0 0
7381 2 61.690521368857866 32.71508023854586 24.980041906547825 -1 0 0
9416 2 62.066116775915596 29.856185626374725 25.70617026004554 -1 -3 0
357 1 62.81153352440721 30.3934399434476 27.197407712435854 3 2 0
7448 2 63.9474264759781 31.760778414248207 27.563734430735245 1 2 1
2057 1 65.44725669278326 32.460784904110774 26.804217407767556 -1 0 0
4479 2 64.74746957953835 33.52125609251766 25.592858781620325 1 1 0
9797 2 66.15283465848157 30.122456039095308 27.32200343722351 -1 2 0
4435 2 69.17497581685305 29.76958330659001 26.851391361169835 -3 3 0
4780 2 67.2192974568895 32.20920474476475 26.453339299763655 -1 2 0
3807 1 67.80099723726956 30.72657645886967 27.266190111783807 -2 -2 0
8504 2 69.91789118654505 33.112042862566184 25.86312054468363 1 3 0
1848 1 68.30443735484636 33.45159369336068 25.63119529305592 -5 0 0
2218 1 70.87351186755986 29.63580363218109 27.28656366654917 1 2 0
7377 2 72.19151032102417 30.74536600493596 27.141132782831047 -1 -2 -1
991 1 73.26739135167357 31.943354429769485 27.744068224666698 1 0 0
9872 2 72.9680539210239 33.42375726417024 26.933800720404445 1 1 0
5761 2 28.82105092532182 36.59129238180568 27.391526603986016 2 -1 -1
3871 1 27.03296340673749 36.2004819669228 27.63950392458268 1 -1 1
7631 2 27.705856505925993 34.32738801857459 27.705416388660897 -1 -2 0
409 1 29.384186866718167 34.99444289649814 27.916269212423597 1 -2 0
7205 2 25.57827328300201 36.17176721286313 26.819725360453855 -1 1 0
1585 1 31.61734188611423 33.7003363654881 26.87503365022675 0 0 0
9167 2 33.366669132272705 33.97163189821422 27.480042165476522 -4 -1 0
1211 1 31.809609437706918 36.87117980905997 26.66204401706079 -2 1 0
8401 2 31.020253574289963 35.31357181319621 26.495193703552538 1 2 0
4330 2 33.50633523458821 36.83220142342577 27.12487615917574 0 1 0
9418 2 39.00749583756621 33.79548852868681 26.36273054841463 -1 2 0
9041 2 37.94919438528793 36.59061368139456 27.18362438067159 0 -1 0
1028 1 38.81770132835118 35.17869821532997 27.57027090078764 2 1 0
6017 2 41.6709220935967 34.23595382927766 26.79068707237998 1 2 1
1090 1 43.09498039689393 34.49030534844804 27.707957589499976 2 0 0
4393 2 44.08676782117472 36.014965431215956 27.83263936873609 1 1 0
814 1 45.883490419636125 35.891549882883695 27.98632367341769 0 1 0
690 1 48.23693344755553 34.10874898550434 26.795205501590434 1 1 0
9939 2 46.52916249934921 34.684290498724515 26.84080652654952 0 1 0
4776 2 49.6417079920181 34.84568280137835 26.10187780156431 2 -2 -1
2822 1 49.55388752880549 36.13616548609227 27.591277042775168 1 -3 0
5061 2 48.625577309375835 37.45177325266345 27.266798742082223 0 0 0
713 1 51.23757542796508 34.21713632257498 26.920167100865367 1 0 0
9370 2 51.361595336893636 35.92702510886052 27.8144259336114 2 0 0
7638 2 57.809479703439436 35.21674229313399 27.229097316247 1 2 0
442 1 56.59114627608956 34.06813465355002 27.901715826649475 0 0 0
6632 2 58.09358127789767 37.54843559692861 26.798270875867864 0 -1 0
1877 1 59.279035063764745 36.06300973029697 26.491587917234757 -2 -1 0
8529 2 60.02230749194219 34.45603594201737 26.017072163985613 0 0 0
9285 2 60.223334761484345 37.277974686527145 25.311493971695647 -1 -3 0
